DateTime,Transaction,Product,LineItem,Amount,BalanceDetails,JourneyId,LocationDisplay,TransactonTime,OrderDate,Payment,OrderNumber,AuthCode,Total
May-24-2024 09:23 PM,Tap out at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-25T03:45:00.0000000Z,"Tap out at Edmonds Stn
3 Zone UPass (N)",09:23 PM,,,,,
May-24-2024 08:58 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-25T03:45:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",08:58 PM,,,,,
May-24-2024 08:45 PM,Tap in at Bus Stop 51862,3 Zone UPass (N),,$0.00,$5.00,2024-05-25T03:45:00.0000000Z,"Tap in at Bus Stop 51862
3 Zone UPass (N)",08:45 PM,,,,,
May-24-2024 05:44 PM,Transfer at Bus Stop 59314,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T23:15:00.0000000Z,"Transfer at Bus Stop 59314
3 Zone UPass (N)",05:44 PM,,,,,
May-24-2024 05:39 PM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T23:15:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",05:39 PM,,,,,
May-24-2024 05:18 PM,Transfer at Commercial Drive Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T23:15:00.0000000Z,"Transfer at Commercial Drive Stn
3 Zone UPass (N)",05:18 PM,,,,,
May-24-2024 05:03 PM,Transfer at Bus Stop 50875,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T23:15:00.0000000Z,"Transfer at Bus Stop 50875
3 Zone UPass (N)",05:03 PM,,,,,
May-24-2024 04:58 PM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T23:15:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",04:58 PM,,,,,
May-24-2024 04:47 PM,Transfer at Waterfront Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T23:15:00.0000000Z,"Transfer at Waterfront Stn
3 Zone UPass (N)",04:47 PM,,,,,
May-24-2024 04:45 PM,Tap out at Waterfront Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T23:15:00.0000000Z,"Tap out at Waterfront Stn
3 Zone UPass (N)",04:45 PM,,,,,
May-24-2024 04:26 PM,Transfer at Lonsdale Quay,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T23:15:00.0000000Z,"Transfer at Lonsdale Quay
3 Zone UPass (N)",04:26 PM,,,,,
May-24-2024 04:15 PM,Tap in at Bus Stop 54407,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T23:15:00.0000000Z,"Tap in at Bus Stop 54407
3 Zone UPass (N)",04:15 PM,,,,,
May-24-2024 03:36 PM,Transfer at Bus Stop 54602,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T21:40:00.0000000Z,"Transfer at Bus Stop 54602
3 Zone UPass (N)",03:36 PM,,,,,
May-24-2024 02:57 PM,Transfer at Bus Stop 58504,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T21:40:00.0000000Z,"Transfer at Bus Stop 58504
3 Zone UPass (N)",02:57 PM,,,,,
May-24-2024 02:48 PM,Tap out at Vancouver City Centre Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T21:40:00.0000000Z,"Tap out at Vancouver City Centre Stn
3 Zone UPass (N)",02:48 PM,,,,,
May-24-2024 02:40 PM,Tap in at Olympic Village Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T21:40:00.0000000Z,"Tap in at Olympic Village Stn
3 Zone UPass (N)",02:40 PM,,,,,
May-23-2024 11:13 PM,Tap out at Royal Oak Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T05:48:00.0000000Z,"Tap out at Royal Oak Stn
3 Zone UPass (N)",11:13 PM,,,,,
May-23-2024 10:48 PM,Tap in at Lougheed Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T05:48:00.0000000Z,"Tap in at Lougheed Stn
3 Zone UPass (N)",10:48 PM,,,,,
May-23-2024 06:11 PM,Transfer at Bus Stop 58438,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T00:33:00.0000000Z,"Transfer at Bus Stop 58438
3 Zone UPass (N)",06:11 PM,,,,,
May-23-2024 06:10 PM,Tap out at Lougheed Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T00:33:00.0000000Z,"Tap out at Lougheed Stn
3 Zone UPass (N)",06:10 PM,,,,,
May-23-2024 05:50 PM,Transfer at 22nd St Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T00:33:00.0000000Z,"Transfer at 22nd St Stn
3 Zone UPass (N)",05:50 PM,,,,,
May-23-2024 05:49 PM,Tap out at 22nd St Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T00:33:00.0000000Z,"Tap out at 22nd St Stn
3 Zone UPass (N)",05:49 PM,,,,,
May-23-2024 05:45 PM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T00:33:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",05:45 PM,,,,,
May-23-2024 05:33 PM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-05-24T00:33:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",05:33 PM,,,,,
May-22-2024 09:28 PM,Transfer at Bus Stop 52453,3 Zone UPass (N),,$0.00,$5.00,2024-05-23T03:42:00.0000000Z,"Transfer at Bus Stop 52453
3 Zone UPass (N)",09:28 PM,,,,,
May-22-2024 09:24 PM,Tap out at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-23T03:42:00.0000000Z,"Tap out at Edmonds Stn
3 Zone UPass (N)",09:24 PM,,,,,
May-22-2024 08:59 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-23T03:42:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",08:59 PM,,,,,
May-22-2024 08:42 PM,Tap in at Bus Stop 51861,3 Zone UPass (N),,$0.00,$5.00,2024-05-23T03:42:00.0000000Z,"Tap in at Bus Stop 51861
3 Zone UPass (N)",08:42 PM,,,,,
May-22-2024 04:24 PM,Transfer at Bus Stop 59314,3 Zone UPass (N),,$0.00,$5.00,2024-05-22T22:47:00.0000000Z,"Transfer at Bus Stop 59314
3 Zone UPass (N)",04:24 PM,,,,,
May-22-2024 04:24 PM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-22T22:47:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",04:24 PM,,,,,
May-22-2024 03:58 PM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-22T22:47:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",03:58 PM,,,,,
May-22-2024 03:47 PM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-05-22T22:47:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",03:47 PM,,,,,
May-20-2024 05:06 PM,Transfer at Bus Stop 52453,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T23:09:00.0000000Z,"Transfer at Bus Stop 52453
3 Zone UPass (N)",05:06 PM,,,,,
May-20-2024 04:09 PM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T23:09:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",04:09 PM,,,,,
May-20-2024 03:41 PM,Transfer at Bus Stop 52804,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T21:15:00.0000000Z,"Transfer at Bus Stop 52804
3 Zone UPass (N)",03:41 PM,,,,,
May-20-2024 03:36 PM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T21:15:00.0000000Z,"Tap out at Metrotown Stn
3 Zone UPass (N)",03:36 PM,,,,,
May-20-2024 03:29 PM,Transfer at Joyce Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T21:15:00.0000000Z,"Transfer at Joyce Stn
3 Zone UPass (N)",03:29 PM,,,,,
May-20-2024 02:41 PM,Transfer at Bus Stop 60686,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T21:15:00.0000000Z,"Transfer at Bus Stop 60686
3 Zone UPass (N)",02:41 PM,,,,,
May-20-2024 02:15 PM,Tap in at Bus Stop 59518,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T21:15:00.0000000Z,"Tap in at Bus Stop 59518
3 Zone UPass (N)",02:15 PM,,,,,
May-20-2024 09:42 AM,Transfer at Bus Stop 60257,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T15:50:00.0000000Z,"Transfer at Bus Stop 60257
3 Zone UPass (N)",09:42 AM,,,,,
May-20-2024 09:09 AM,Transfer at Bus Stop 52736,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T15:50:00.0000000Z,"Transfer at Bus Stop 52736
3 Zone UPass (N)",09:09 AM,,,,,
May-20-2024 09:05 AM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T15:50:00.0000000Z,"Tap out at Metrotown Stn
3 Zone UPass (N)",09:05 AM,,,,,
May-20-2024 08:58 AM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T15:50:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",08:58 AM,,,,,
May-20-2024 08:50 AM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-05-20T15:50:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",08:50 AM,,,,,
May-17-2024 02:16 PM,Transfer at Bus Stop 52804,3 Zone UPass (N),,$0.00,$5.00,2024-05-17T20:41:00.0000000Z,"Transfer at Bus Stop 52804
3 Zone UPass (N)",02:16 PM,,,,,
May-17-2024 02:14 PM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-17T20:41:00.0000000Z,"Tap out at Metrotown Stn
3 Zone UPass (N)",02:14 PM,,,,,
May-17-2024 01:55 PM,Transfer at Granville Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-17T20:41:00.0000000Z,"Transfer at Granville Stn
3 Zone UPass (N)",01:55 PM,,,,,
May-17-2024 01:50 PM,Tap out at Vancouver City Centre Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-17T20:41:00.0000000Z,"Tap out at Vancouver City Centre Stn
3 Zone UPass (N)",01:50 PM,,,,,
May-17-2024 01:41 PM,Tap in at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-17T20:41:00.0000000Z,"Tap in at Broadway-City Hall Stn
3 Zone UPass (N)",01:41 PM,,,,,
May-17-2024 12:13 PM,Tap out at Main Street Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-17T18:52:00.0000000Z,"Tap out at Main Street Stn
3 Zone UPass (N)",12:13 PM,,,,,
May-17-2024 11:52 AM,Tap in at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-17T18:52:00.0000000Z,"Tap in at Edmonds Stn
3 Zone UPass (N)",11:52 AM,,,,,
May-16-2024 04:59 PM,Transfer at Bus Stop 52453,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T23:25:00.0000000Z,"Transfer at Bus Stop 52453
3 Zone UPass (N)",04:59 PM,,,,,
May-16-2024 04:58 PM,Tap out at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T23:25:00.0000000Z,"Tap out at Edmonds Stn
3 Zone UPass (N)",04:58 PM,,,,,
May-16-2024 04:39 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T23:25:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",04:39 PM,,,,,
May-16-2024 04:25 PM,Tap in at Bus Stop 51862,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T23:25:00.0000000Z,"Tap in at Bus Stop 51862
3 Zone UPass (N)",04:25 PM,,,,,
May-16-2024 12:44 PM,Transfer at Bus Stop 59314,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T18:59:00.0000000Z,"Transfer at Bus Stop 59314
3 Zone UPass (N)",12:44 PM,,,,,
May-16-2024 12:11 PM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T18:59:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",12:11 PM,,,,,
May-16-2024 11:59 AM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T18:59:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",11:59 AM,,,,,
May-15-2024 09:31 PM,Transfer at Bus Stop 52804,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T03:47:00.0000000Z,"Transfer at Bus Stop 52804
3 Zone UPass (N)",09:31 PM,,,,,
May-15-2024 09:11 PM,Transfer at Bus Stop 51382,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T03:47:00.0000000Z,"Transfer at Bus Stop 51382
3 Zone UPass (N)",09:11 PM,,,,,
May-15-2024 08:47 PM,Tap in at Bus Stop 53096,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T03:47:00.0000000Z,"Tap in at Bus Stop 53096
3 Zone UPass (N)",08:47 PM,,,,,
May-15-2024 06:18 PM,Transfer at Bus Stop 53122,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T00:25:00.0000000Z,"Transfer at Bus Stop 53122
3 Zone UPass (N)",06:18 PM,,,,,
May-15-2024 06:12 PM,Tap out at Burquitlam Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T00:25:00.0000000Z,"Tap out at Burquitlam Stn
3 Zone UPass (N)",06:12 PM,,,,,
May-15-2024 06:05 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T00:25:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",06:05 PM,,,,,
May-15-2024 06:05 PM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T00:25:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",06:05 PM,,,,,
May-15-2024 05:36 PM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T00:25:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",05:36 PM,,,,,
May-15-2024 05:25 PM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-05-16T00:25:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",05:25 PM,,,,,
May-14-2024 06:16 PM,Tap in at Bus Stop 52455,3 Zone UPass (N),,$0.00,$5.00,2024-05-15T01:16:00.0000000Z,"Tap in at Bus Stop 52455
3 Zone UPass (N)",06:16 PM,,,,,
May-14-2024 01:32 PM,Transfer at Bus Stop 52453,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T20:01:00.0000000Z,"Transfer at Bus Stop 52453
3 Zone UPass (N)",01:32 PM,,,,,
May-14-2024 01:31 PM,Tap out at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T20:01:00.0000000Z,"Tap out at Edmonds Stn
3 Zone UPass (N)",01:31 PM,,,,,
May-14-2024 01:12 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T20:01:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",01:12 PM,,,,,
May-14-2024 01:01 PM,Tap in at Bus Stop 51863,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T20:01:00.0000000Z,"Tap in at Bus Stop 51863
3 Zone UPass (N)",01:01 PM,,,,,
May-14-2024 11:41 AM,Transfer at Bus Stop 59314,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T17:56:00.0000000Z,"Transfer at Bus Stop 59314
3 Zone UPass (N)",11:41 AM,,,,,
May-14-2024 11:32 AM,Tap out at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T17:56:00.0000000Z,"Tap out at Production Way Stn
3 Zone UPass (N)",11:32 AM,,,,,
May-14-2024 11:05 AM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T17:56:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",11:05 AM,,,,,
May-14-2024 10:56 AM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T17:56:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",10:56 AM,,,,,
May-13-2024 07:01 PM,Transfer at Bus Stop 52453,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T01:14:00.0000000Z,"Transfer at Bus Stop 52453
3 Zone UPass (N)",07:01 PM,,,,,
May-13-2024 06:51 PM,Tap out at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T01:14:00.0000000Z,"Tap out at Edmonds Stn
3 Zone UPass (N)",06:51 PM,,,,,
May-13-2024 06:44 PM,Transfer at New Westminster Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T01:14:00.0000000Z,"Transfer at New Westminster Stn
3 Zone UPass (N)",06:44 PM,,,,,
May-13-2024 06:34 PM,Tap out at New Westminster Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T01:14:00.0000000Z,"Tap out at New Westminster Stn
3 Zone UPass (N)",06:34 PM,,,,,
May-13-2024 06:26 PM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T01:14:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",06:26 PM,,,,,
May-13-2024 06:14 PM,Tap in at Bus Stop 52400,3 Zone UPass (N),,$0.00,$5.00,2024-05-14T01:14:00.0000000Z,"Tap in at Bus Stop 52400
3 Zone UPass (N)",06:14 PM,,,,,
May-11-2024 08:46 PM,Tap in at Bus Stop 52804,3 Zone UPass (N),,$0.00,$5.00,2024-05-12T03:46:00.0000000Z,"Tap in at Bus Stop 52804
3 Zone UPass (N)",08:46 PM,,,,,
May-11-2024 05:38 PM,Tap out at Royal Oak Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-11T23:37:00.0000000Z,"Tap out at Royal Oak Stn
3 Zone UPass (N)",05:38 PM,,,,,
May-11-2024 05:19 PM,Transfer at Stadium Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-11T23:37:00.0000000Z,"Transfer at Stadium Stn
3 Zone UPass (N)",05:19 PM,,,,,
May-11-2024 05:03 PM,Transfer at Bus Stop 60528,3 Zone UPass (N),,$0.00,$5.00,2024-05-11T23:37:00.0000000Z,"Transfer at Bus Stop 60528
3 Zone UPass (N)",05:03 PM,,,,,
May-11-2024 04:37 PM,Tap in at Bus Stop 59991,3 Zone UPass (N),,$0.00,$5.00,2024-05-11T23:37:00.0000000Z,"Tap in at Bus Stop 59991
3 Zone UPass (N)",04:37 PM,,,,,
May-11-2024 10:52 AM,Tap out at Stadium Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-11T17:22:00.0000000Z,"Tap out at Stadium Stn
3 Zone UPass (N)",10:52 AM,,,,,
May-11-2024 10:33 AM,Transfer at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-11T17:22:00.0000000Z,"Transfer at Metrotown Stn
3 Zone UPass (N)",10:33 AM,,,,,
May-11-2024 10:22 AM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-05-11T17:22:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",10:22 AM,,,,,
May-10-2024 10:25 PM,Transfer at Bus Stop 51863,3 Zone UPass (N),,$0.00,$5.00,2024-05-11T04:24:00.0000000Z,"Transfer at Bus Stop 51863
3 Zone UPass (N)",10:25 PM,,,,,
May-10-2024 09:38 PM,Transfer at Bus Stop 52667,3 Zone UPass (N),,$0.00,$5.00,2024-05-11T04:24:00.0000000Z,"Transfer at Bus Stop 52667
3 Zone UPass (N)",09:38 PM,,,,,
May-10-2024 09:24 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-05-11T04:24:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",09:24 PM,,,,,
May-10-2024 04:58 PM,Transfer at Bus Stop 52804,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T23:37:00.0000000Z,"Transfer at Bus Stop 52804
3 Zone UPass (N)",04:58 PM,,,,,
May-10-2024 04:56 PM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T23:37:00.0000000Z,"Tap out at Metrotown Stn
3 Zone UPass (N)",04:56 PM,,,,,
May-10-2024 04:37 PM,Tap in at Granville Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T23:37:00.0000000Z,"Tap in at Granville Stn
3 Zone UPass (N)",04:37 PM,,,,,
May-10-2024 01:22 PM,Tap out at Stadium Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T19:43:00.0000000Z,"Tap out at Stadium Stn
3 Zone UPass (N)",01:22 PM,,,,,
May-10-2024 01:00 PM,Transfer at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T19:43:00.0000000Z,"Transfer at Metrotown Stn
3 Zone UPass (N)",01:00 PM,,,,,
May-10-2024 12:43 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T19:43:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",12:43 PM,,,,,
May-09-2024 10:00 PM,Transfer at Bus Stop 52804,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T04:07:00.0000000Z,"Transfer at Bus Stop 52804
3 Zone UPass (N)",10:00 PM,,,,,
May-09-2024 09:59 PM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T04:07:00.0000000Z,"Tap out at Metrotown Stn
3 Zone UPass (N)",09:59 PM,,,,,
May-09-2024 09:52 PM,Transfer at Joyce Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T04:07:00.0000000Z,"Transfer at Joyce Stn
3 Zone UPass (N)",09:52 PM,,,,,
May-09-2024 09:35 PM,Transfer at Bus Stop 60349,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T04:07:00.0000000Z,"Transfer at Bus Stop 60349
3 Zone UPass (N)",09:35 PM,,,,,
May-09-2024 09:34 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T04:07:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",09:34 PM,,,,,
May-09-2024 09:17 PM,Transfer at Brighouse Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T04:07:00.0000000Z,"Transfer at Brighouse Stn
3 Zone UPass (N)",09:17 PM,,,,,
May-09-2024 09:07 PM,Tap in at Bus Stop 56438,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T04:07:00.0000000Z,"Tap in at Bus Stop 56438
3 Zone UPass (N)",09:07 PM,,,,,
May-09-2024 07:38 PM,Transfer at Bus Stop 56689,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T01:13:00.0000000Z,"Transfer at Bus Stop 56689
3 Zone UPass (N)",07:38 PM,,,,,
May-09-2024 07:28 PM,Tap out at Brighouse Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T01:13:00.0000000Z,"Tap out at Brighouse Stn
3 Zone UPass (N)",07:28 PM,,,,,
May-09-2024 07:08 PM,Transfer at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T01:13:00.0000000Z,"Transfer at Oakridge-41st Stn
3 Zone UPass (N)",07:08 PM,,,,,
May-09-2024 06:48 PM,Transfer at Bus Stop 51787,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T01:13:00.0000000Z,"Transfer at Bus Stop 51787
3 Zone UPass (N)",06:48 PM,,,,,
May-09-2024 06:33 PM,Tap out at Joyce Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T01:13:00.0000000Z,"Tap out at Joyce Stn
3 Zone UPass (N)",06:33 PM,,,,,
May-09-2024 06:27 PM,Transfer at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T01:13:00.0000000Z,"Transfer at Metrotown Stn
3 Zone UPass (N)",06:27 PM,,,,,
May-09-2024 06:13 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-05-10T01:13:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",06:13 PM,,,,,
May-08-2024 09:34 AM,Transfer at Bus Stop 52393,3 Zone UPass (N),,$0.00,$5.00,2024-05-08T15:48:00.0000000Z,"Transfer at Bus Stop 52393
3 Zone UPass (N)",09:34 AM,,,,,
May-08-2024 08:48 AM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-05-08T15:48:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",08:48 AM,,,,,
May-07-2024 04:00 PM,Transfer at Bus Stop 52804,3 Zone UPass (N),,$0.00,$5.00,2024-05-07T22:28:00.0000000Z,"Transfer at Bus Stop 52804
3 Zone UPass (N)",04:00 PM,,,,,
May-07-2024 03:28 PM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-05-07T22:28:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",03:28 PM,,,,,
May-07-2024 01:35 PM,Transfer at Bus Stop 52454,3 Zone UPass (N),,$0.00,$5.00,2024-05-07T19:31:00.0000000Z,"Transfer at Bus Stop 52454
3 Zone UPass (N)",01:35 PM,,,,,
May-07-2024 01:10 PM,Transfer at Bus Stop 52992,3 Zone UPass (N),,$0.00,$5.00,2024-05-07T19:31:00.0000000Z,"Transfer at Bus Stop 52992
3 Zone UPass (N)",01:10 PM,,,,,
May-07-2024 01:10 PM,Tap out at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-07T19:31:00.0000000Z,"Tap out at Edmonds Stn
3 Zone UPass (N)",01:10 PM,,,,,
May-07-2024 12:43 PM,Transfer at Production Way Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-07T19:31:00.0000000Z,"Transfer at Production Way Stn
3 Zone UPass (N)",12:43 PM,,,,,
May-07-2024 12:31 PM,Tap in at Bus Stop 51863,3 Zone UPass (N),,$0.00,$5.00,2024-05-07T19:31:00.0000000Z,"Tap in at Bus Stop 51863
3 Zone UPass (N)",12:31 PM,,,,,
May-07-2024 09:42 AM,Transfer at Bus Stop 52503,3 Zone UPass (N),,$0.00,$5.00,2024-05-07T16:30:00.0000000Z,"Transfer at Bus Stop 52503
3 Zone UPass (N)",09:42 AM,,,,,
May-07-2024 09:30 AM,Tap in at Bus Stop 52460,3 Zone UPass (N),,$0.00,$5.00,2024-05-07T16:30:00.0000000Z,"Tap in at Bus Stop 52460
3 Zone UPass (N)",09:30 AM,,,,,
May-06-2024 03:08 PM,Tap in at Bus Stop 52391,3 Zone UPass (N),,$0.00,$5.00,2024-05-06T22:08:00.0000000Z,"Tap in at Bus Stop 52391
3 Zone UPass (N)",03:08 PM,,,,,
May-06-2024 02:10 PM,Tap out at Metrotown Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-06T20:29:00.0000000Z,"Tap out at Metrotown Stn
3 Zone UPass (N)",02:10 PM,,,,,
May-06-2024 02:01 PM,Transfer at Edmonds Stn,3 Zone UPass (N),,$0.00,$5.00,2024-05-06T20:29:00.0000000Z,"Transfer at Edmonds Stn
3 Zone UPass (N)",02:01 PM,,,,,
